date,product_id,units_sold,predicted_demand,prediction_error,absolute_error,discount_percent,selling_price
2024-12-10,P024,7,8.45,-1.45,1.45,0,72000.0
2024-12-11,P024,12,9.43,2.57,2.57,0,72000.0
2024-12-12,P024,6,8.42,-2.42,2.42,20,57600.0
2024-12-13,P024,7,8.45,-1.45,1.45,10,64800.0
2024-12-14,P024,6,6.98,-0.98,0.98,5,68400.0
2024-12-15,P024,7,7.3,-0.3,0.3,5,68400.0
2024-12-16,P024,12,9.74,2.26,2.26,20,57600.0
2024-12-17,P024,8,8.67,-0.67,0.67,5,68400.0
2024-12-18,P024,6,8.11,-2.11,2.11,0,72000.0
2024-12-19,P024,10,9.35,0.65,0.65,0,72000.0
2024-12-20,P024,9,8.8,0.2,0.2,15,61200.0
2024-12-21,P024,7,7.24,-0.24,0.24,0,72000.0
2024-12-22,P024,7,7.34,-0.34,0.34,10,64800.0
2024-12-23,P024,9,8.89,0.11,0.11,0,72000.0
2024-12-24,P024,6,8.13,-2.13,2.13,0,72000.0
2024-12-25,P024,7,8.8,-1.8,1.8,10,64800.0
2024-12-26,P024,5,7.39,-2.39,2.39,0,72000.0
2024-12-27,P024,10,8.86,1.14,1.14,15,61200.0
2024-12-28,P024,6,6.92,-0.92,0.92,5,68400.0
2024-12-29,P024,6,6.45,-0.45,0.45,5,68400.0
2024-12-30,P024,9,8.91,0.09,0.09,0,72000.0
2024-12-31,P024,9,8.78,0.22,0.22,15,61200.0
2025-01-01,P024,6,7.1,-1.1,1.1,0,72000.0
2025-01-02,P024,8,7.53,0.47,0.47,0,72000.0
2025-01-03,P024,5,6.52,-1.52,1.52,0,72000.0
2025-01-04,P024,7,6.94,0.06,0.06,15,61200.0
2025-01-05,P024,7,6.85,0.15,0.15,5,68400.0
2025-01-06,P024,7,7.01,-0.01,0.01,5,68400.0
2025-01-07,P024,5,6.15,-1.15,1.15,15,61200.0
2025-01-08,P024,9,7.9,1.1,1.1,0,72000.0
2025-01-09,P024,5,6.4,-1.4,1.4,10,64800.0
2025-01-10,P024,7,7.33,-0.33,0.33,0,72000.0
2025-01-11,P024,6,5.8,0.2,0.2,0,72000.0
2025-01-12,P024,6,5.96,0.04,0.04,0,72000.0
2025-01-13,P024,6,7.3,-1.3,1.3,0,72000.0
2025-01-14,P024,8,7.53,0.47,0.47,10,64800.0
2025-01-15,P024,8,7.23,0.77,0.77,5,68400.0
2025-01-16,P024,6,7.19,-1.19,1.19,20,57600.0
2025-01-17,P024,7,7.1,-0.1,0.1,15,61200.0
2025-01-18,P024,6,5.73,0.27,0.27,5,68400.0
2025-01-19,P024,5,5.46,-0.46,0.46,10,64800.0
2025-01-20,P024,7,7.12,-0.12,0.12,5,68400.0
2025-01-21,P024,5,6.35,-1.35,1.35,0,72000.0
2025-01-22,P024,6,6.76,-0.76,0.76,20,57600.0
2025-01-23,P024,6,6.61,-0.61,0.61,5,68400.0
2025-01-24,P024,6,6.64,-0.64,0.64,10,64800.0
2025-01-25,P024,6,5.56,0.44,0.44,0,72000.0
2025-01-26,P024,6,5.87,0.13,0.13,10,64800.0
2025-01-27,P024,7,6.93,0.07,0.07,5,68400.0
2025-01-28,P024,7,6.95,0.05,0.05,0,72000.0
2025-01-29,P024,5,6.48,-1.48,1.48,0,72000.0
2025-01-30,P024,8,7.24,0.76,0.76,10,64800.0
2025-01-31,P024,7,6.77,0.23,0.23,0,72000.0
2025-02-01,P024,6,5.71,0.29,0.29,0,72000.0
2025-02-02,P024,6,5.73,0.27,0.27,0,72000.0
2025-02-03,P024,7,6.89,0.11,0.11,0,72000.0
2025-02-04,P024,6,6.85,-0.85,0.85,10,64800.0
2025-02-05,P024,8,7.41,0.59,0.59,0,72000.0
2025-02-06,P024,7,7.03,-0.03,0.03,0,72000.0
2025-02-07,P024,7,6.87,0.13,0.13,5,68400.0
2025-02-08,P024,6,5.65,0.35,0.35,5,68400.0
2025-02-09,P024,7,5.81,1.19,1.19,0,72000.0
2025-02-10,P024,7,7.04,-0.04,0.04,10,64800.0
2025-02-11,P024,7,7.22,-0.22,0.22,5,68400.0
2025-02-12,P024,6,7.12,-1.12,1.12,5,68400.0
2025-02-13,P024,7,7.09,-0.09,0.09,0,72000.0
2025-02-14,P024,5,6.62,-1.62,1.62,10,64800.0
2025-02-15,P024,5,5.38,-0.38,0.38,15,61200.0
2025-02-16,P024,7,5.91,1.09,1.09,0,72000.0
2025-02-17,P024,5,6.71,-1.71,1.71,5,68400.0
2025-02-18,P024,6,6.93,-0.93,0.93,0,72000.0
2025-02-19,P024,7,7.02,-0.02,0.02,10,64800.0
2025-02-20,P024,9,7.32,1.68,1.68,5,68400.0
2025-02-21,P024,6,6.7,-0.7,0.7,10,64800.0
2025-02-22,P024,4,5.09,-1.09,1.09,5,68400.0
2025-02-23,P024,5,5.35,-0.35,0.35,5,68400.0
2025-02-24,P024,7,7.11,-0.11,0.11,5,68400.0
2025-02-25,P024,5,6.6,-1.6,1.6,0,72000.0
2025-02-26,P024,10,7.84,2.16,2.16,0,72000.0
2025-02-27,P024,4,6.28,-2.28,2.28,15,61200.0
2025-02-28,P024,6,6.58,-0.58,0.58,5,68400.0
2025-03-01,P024,6,5.82,0.18,0.18,10,64800.0
2025-03-02,P024,6,5.97,0.03,0.03,15,61200.0
2025-03-03,P024,8,7.32,0.68,0.68,15,61200.0
2025-03-04,P024,8,7.43,0.57,0.57,0,72000.0
2025-03-05,P024,7,6.74,0.26,0.26,10,64800.0
2025-03-06,P024,9,7.64,1.36,1.36,10,64800.0
2025-03-07,P024,5,6.44,-1.44,1.44,5,68400.0
2025-03-08,P024,5,5.34,-0.34,0.34,15,61200.0
2025-03-09,P024,4,5.21,-1.21,1.21,0,72000.0
2025-03-10,P024,9,7.69,1.31,1.31,0,72000.0
2025-03-11,P024,8,7.06,0.94,0.94,15,61200.0
2025-03-12,P024,6,6.71,-0.71,0.71,10,64800.0
2025-03-13,P024,6,6.76,-0.76,0.76,0,72000.0
2025-03-14,P024,8,7.18,0.82,0.82,10,64800.0
2025-03-15,P024,5,5.4,-0.4,0.4,5,68400.0
2025-03-16,P024,6,5.54,0.46,0.46,15,61200.0
2025-03-17,P024,6,6.8,-0.8,0.8,10,64800.0
2025-03-18,P024,8,6.88,1.12,1.12,15,61200.0
2025-03-19,P024,7,6.94,0.06,0.06,5,68400.0
2025-03-20,P024,8,7.11,0.89,0.89,20,57600.0
2025-03-21,P024,7,6.68,0.32,0.32,5,68400.0
2025-03-22,P024,6,5.29,0.71,0.71,5,68400.0
2025-03-23,P024,6,5.32,0.68,0.68,0,72000.0
2025-03-24,P024,9,7.44,1.56,1.56,0,72000.0
2025-03-25,P024,7,6.98,0.02,0.02,15,61200.0
2025-03-26,P024,7,7.24,-0.24,0.24,20,57600.0
2025-03-27,P024,7,7.01,-0.01,0.01,15,61200.0
2025-03-28,P024,8,7.44,0.56,0.56,0,72000.0
2025-03-29,P024,4,4.78,-0.78,0.78,20,57600.0
2025-03-30,P024,4,4.85,-0.85,0.85,10,64800.0
2025-03-31,P024,8,7.17,0.83,0.83,10,64800.0
2025-04-01,P024,6,6.63,-0.63,0.63,0,72000.0
2025-04-02,P024,7,6.42,0.58,0.58,10,64800.0
2025-04-03,P024,4,6.04,-2.04,2.04,20,57600.0
2025-04-04,P024,6,6.4,-0.4,0.4,5,68400.0
2025-04-05,P024,6,5.84,0.16,0.16,0,72000.0
2025-04-06,P024,5,5.32,-0.32,0.32,0,72000.0
2025-04-07,P024,5,6.18,-1.18,1.18,0,72000.0
2025-04-08,P024,5,6.01,-1.01,1.01,10,64800.0
2025-04-09,P024,6,6.33,-0.33,0.33,5,68400.0
2025-04-10,P024,6,6.3,-0.3,0.3,5,68400.0
2025-04-11,P024,7,6.38,0.62,0.62,5,68400.0
2025-04-12,P024,5,5.22,-0.22,0.22,5,68400.0
2025-04-13,P024,5,5.6,-0.6,0.6,0,72000.0
2025-04-14,P024,6,6.66,-0.66,0.66,15,61200.0
2025-04-15,P024,6,6.42,-0.42,0.42,20,57600.0
2025-04-16,P024,7,6.44,0.56,0.56,0,72000.0
2025-04-17,P024,6,6.42,-0.42,0.42,10,64800.0
2025-04-18,P024,7,6.47,0.53,0.53,5,68400.0
2025-04-19,P024,6,5.47,0.53,0.53,15,61200.0
2025-04-20,P024,4,4.6,-0.6,0.6,0,72000.0
2025-04-21,P024,6,6.23,-0.23,0.23,0,72000.0
2025-04-22,P024,8,6.66,1.34,1.34,0,72000.0
2025-04-23,P024,5,6.19,-1.19,1.19,0,72000.0
2025-04-24,P024,6,6.09,-0.09,0.09,5,68400.0
2025-04-25,P024,6,6.07,-0.07,0.07,15,61200.0
2025-04-26,P024,5,4.71,0.29,0.29,0,72000.0
2025-04-27,P024,3,3.61,-0.61,0.61,5,68400.0
2025-04-28,P024,6,5.7,0.3,0.3,10,64800.0
2025-04-29,P024,8,6.22,1.78,1.78,10,64800.0
2025-04-30,P024,6,5.92,0.08,0.08,15,61200.0
2025-05-01,P024,6,5.96,0.04,0.04,10,64800.0
2025-05-02,P024,5,5.63,-0.63,0.63,20,57600.0
2025-05-03,P024,4,4.65,-0.65,0.65,5,68400.0
2025-05-04,P024,5,5.01,-0.01,0.01,0,72000.0
2025-05-05,P024,5,6.02,-1.02,1.02,0,72000.0
2025-05-06,P024,8,6.87,1.13,1.13,0,72000.0
2025-05-07,P024,6,6.17,-0.17,0.17,0,72000.0
2025-05-08,P024,6,6.13,-0.13,0.13,5,68400.0
2025-05-09,P024,5,5.82,-0.82,0.82,0,72000.0
2025-05-10,P024,6,5.66,0.34,0.34,5,68400.0
2025-05-11,P024,5,5.12,-0.12,0.12,10,64800.0
2025-05-12,P024,3,4.84,-1.84,1.84,15,61200.0
2025-05-13,P024,6,5.98,0.02,0.02,0,72000.0
2025-05-14,P024,8,7.41,0.59,0.59,10,64800.0
2025-05-15,P024,4,5.65,-1.65,1.65,0,72000.0
2025-05-16,P024,7,6.5,0.5,0.5,5,68400.0
2025-05-17,P024,4,4.83,-0.83,0.83,0,72000.0
2025-05-18,P024,4,4.43,-0.43,0.43,10,64800.0
2025-05-19,P024,6,5.94,0.06,0.06,0,72000.0
2025-05-20,P024,5,5.53,-0.53,0.53,15,61200.0
2025-05-21,P024,5,5.98,-0.98,0.98,5,68400.0
2025-05-22,P024,6,6.14,-0.14,0.14,0,72000.0
2025-05-23,P024,6,6.42,-0.42,0.42,10,64800.0
2025-05-24,P024,6,5.11,0.89,0.89,20,57600.0
2025-05-25,P024,4,4.39,-0.39,0.39,5,68400.0
2025-05-26,P024,5,5.94,-0.94,0.94,5,68400.0
2025-05-27,P024,7,6.72,0.28,0.28,0,72000.0
2025-05-28,P024,4,5.36,-1.36,1.36,15,61200.0
2025-05-29,P024,7,6.65,0.35,0.35,5,68400.0
2025-05-30,P024,7,6.25,0.75,0.75,0,72000.0
2025-05-31,P024,5,4.6,0.4,0.4,15,61200.0
2025-06-01,P024,4,4.37,-0.37,0.37,0,72000.0
2025-06-02,P024,6,5.86,0.14,0.14,15,61200.0
2025-06-03,P024,6,6.2,-0.2,0.2,10,64800.0
2025-06-04,P024,7,6.58,0.42,0.42,5,68400.0
2025-06-05,P024,7,6.52,0.48,0.48,0,72000.0
2025-06-06,P024,7,6.42,0.58,0.58,10,64800.0
2025-06-07,P024,6,5.58,0.42,0.42,10,64800.0
2025-06-08,P024,3,3.67,-0.67,0.67,5,68400.0
2025-06-09,P024,4,4.95,-0.95,0.95,5,68400.0
2025-06-10,P024,5,5.54,-0.54,0.54,0,72000.0
2025-06-11,P024,6,5.98,0.02,0.02,5,68400.0
2025-06-12,P024,8,7.33,0.67,0.67,5,68400.0
2025-06-13,P024,6,6.08,-0.08,0.08,10,64800.0
2025-06-14,P024,6,5.3,0.7,0.7,0,72000.0
2025-06-15,P024,3,4.26,-1.26,1.26,20,57600.0
2025-06-16,P024,5,5.47,-0.47,0.47,0,72000.0
2025-06-17,P024,4,4.88,-0.88,0.88,0,72000.0
2025-06-18,P024,5,5.66,-0.66,0.66,10,64800.0
2025-06-19,P024,7,6.45,0.55,0.55,5,68400.0
2025-06-20,P024,6,6.32,-0.32,0.32,0,72000.0
2025-06-21,P024,4,4.59,-0.59,0.59,15,61200.0
2025-06-22,P024,4,4.41,-0.41,0.41,0,72000.0
2025-06-23,P024,7,6.61,0.39,0.39,15,61200.0
2025-06-24,P024,7,6.7,0.3,0.3,15,61200.0
2025-06-25,P024,5,5.7,-0.7,0.7,0,72000.0
2025-06-26,P024,5,5.83,-0.83,0.83,5,68400.0
2025-06-27,P024,7,6.72,0.28,0.28,0,72000.0
2025-06-28,P024,5,4.89,0.11,0.11,0,72000.0
2025-06-29,P024,5,4.81,0.19,0.19,5,68400.0
2025-06-30,P024,5,5.32,-0.32,0.32,5,68400.0
2025-07-01,P024,7,5.96,1.04,1.04,5,68400.0
2025-07-02,P024,8,6.12,1.88,1.88,5,68400.0
2025-07-03,P024,5,6.14,-1.14,1.14,5,68400.0
2025-07-04,P024,7,6.08,0.92,0.92,5,68400.0
2025-07-05,P024,5,6.22,-1.22,1.22,0,72000.0
2025-07-06,P024,5,5.48,-0.48,0.48,0,72000.0
2025-07-07,P024,6,5.63,0.37,0.37,5,68400.0
2025-07-08,P024,7,6.53,0.47,0.47,10,64800.0
2025-07-09,P024,6,6.78,-0.78,0.78,5,68400.0
2025-07-10,P024,8,6.42,1.58,1.58,10,64800.0
2025-07-11,P024,5,6.21,-1.21,1.21,0,72000.0
2025-07-12,P024,4,5.7,-1.7,1.7,5,68400.0
2025-07-13,P024,4,5.49,-1.49,1.49,0,72000.0
2025-07-14,P024,7,5.73,1.27,1.27,0,72000.0
2025-07-15,P024,6,6.18,-0.18,0.18,20,57600.0
2025-07-16,P024,5,6.39,-1.39,1.39,15,61200.0
2025-07-17,P024,5,5.99,-0.99,0.99,5,68400.0
2025-07-18,P024,10,6.24,3.76,3.76,0,72000.0
2025-07-19,P024,5,6.04,-1.04,1.04,0,72000.0
2025-07-20,P024,6,5.68,0.32,0.32,0,72000.0
2025-07-21,P024,6,6.72,-0.72,0.72,0,72000.0
2025-07-22,P024,7,6.99,0.01,0.01,5,68400.0
2025-07-23,P024,7,6.46,0.54,0.54,10,64800.0
2025-07-24,P024,4,6.6,-2.6,2.6,20,57600.0
2025-07-25,P024,6,6.48,-0.48,0.48,15,61200.0
2025-07-26,P024,6,5.18,0.82,0.82,20,57600.0
2025-07-27,P024,3,5.37,-2.37,2.37,0,72000.0
2025-07-28,P024,6,5.84,0.16,0.16,0,72000.0
2025-07-29,P024,5,6.11,-1.11,1.11,10,64800.0
2025-07-30,P024,6,6.7,-0.7,0.7,15,61200.0
2025-07-31,P024,6,6.45,-0.45,0.45,10,64800.0
2025-08-01,P024,6,6.48,-0.48,0.48,0,72000.0
2025-08-02,P024,5,5.18,-0.18,0.18,5,68400.0
2025-08-03,P024,3,5.4,-2.4,2.4,15,61200.0
2025-08-04,P024,7,6.73,0.27,0.27,0,72000.0
2025-08-05,P024,7,6.93,0.07,0.07,5,68400.0
2025-08-06,P024,5,6.5,-1.5,1.5,15,61200.0
2025-08-07,P024,6,6.53,-0.53,0.53,0,72000.0
2025-08-08,P024,6,6.6,-0.6,0.6,5,68400.0
2025-08-09,P024,4,5.55,-1.55,1.55,0,72000.0
2025-08-10,P024,5,5.02,-0.02,0.02,15,61200.0
2025-08-11,P024,8,6.23,1.77,1.77,10,64800.0
2025-08-12,P024,7,6.61,0.39,0.39,20,57600.0
2025-08-13,P024,6,6.62,-0.62,0.62,5,68400.0
2025-08-14,P024,7,6.83,0.17,0.17,10,64800.0
2025-08-15,P024,6,6.81,-0.81,0.81,10,64800.0
2025-08-16,P024,6,4.9,1.1,1.1,10,64800.0
2025-08-17,P024,5,5.23,-0.23,0.23,10,64800.0
2025-08-18,P024,7,6.6,0.4,0.4,10,64800.0
2025-08-19,P024,6,6.86,-0.86,0.86,0,72000.0
2025-08-20,P024,5,7.01,-2.01,2.01,15,61200.0
2025-08-21,P024,9,6.5,2.5,2.5,20,57600.0
2025-08-22,P024,4,6.69,-2.69,2.69,0,72000.0
2025-08-23,P024,5,5.33,-0.33,0.33,20,57600.0
2025-08-24,P024,4,5.53,-1.53,1.53,0,72000.0
2025-08-25,P024,7,6.23,0.77,0.77,20,57600.0
2025-08-26,P024,6,6.56,-0.56,0.56,20,57600.0
2025-08-27,P024,5,6.7,-1.7,1.7,15,61200.0
2025-08-28,P024,6,6.14,-0.14,0.14,10,64800.0
2025-08-29,P024,5,6.8,-1.8,1.8,10,64800.0
2025-08-30,P024,3,4.87,-1.87,1.87,5,68400.0
2025-08-31,P024,7,4.32,2.68,2.68,0,72000.0
2025-09-01,P024,9,6.65,2.35,2.35,0,72000.0
2025-09-02,P024,4,6.28,-2.28,2.28,5,68400.0
2025-09-03,P024,6,6.57,-0.57,0.57,0,72000.0
2025-09-04,P024,7,6.45,0.55,0.55,10,64800.0
2025-09-05,P024,4,6.35,-2.35,2.35,10,64800.0
2025-09-06,P024,4,5.16,-1.16,1.16,5,68400.0
2025-09-07,P024,6,5.01,0.99,0.99,0,72000.0
2025-09-08,P024,7,7.08,-0.08,0.08,10,64800.0
2025-09-09,P024,7,6.76,0.24,0.24,0,72000.0
2025-09-10,P024,5,6.67,-1.67,1.67,0,72000.0
2025-09-11,P024,7,6.74,0.26,0.26,0,72000.0
2025-09-12,P024,5,6.83,-1.83,1.83,10,64800.0
2025-09-13,P024,4,5.62,-1.62,1.62,10,64800.0
2025-09-14,P024,5,5.49,-0.49,0.49,0,72000.0
2025-09-15,P024,6,6.82,-0.82,0.82,15,61200.0
2025-09-16,P024,6,6.97,-0.97,0.97,5,68400.0
2025-09-17,P024,6,6.78,-0.78,0.78,5,68400.0
2025-09-18,P024,5,6.83,-1.83,1.83,0,72000.0
2025-09-19,P024,7,6.83,0.17,0.17,20,57600.0
2025-09-20,P024,6,5.73,0.27,0.27,0,72000.0
2025-09-21,P024,5,5.15,-0.15,0.15,15,61200.0
2025-09-22,P024,6,6.6,-0.6,0.6,0,72000.0
2025-09-23,P024,4,6.57,-2.57,2.57,0,72000.0
2025-09-24,P024,5,6.61,-1.61,1.61,0,72000.0
2025-09-25,P024,5,6.77,-1.77,1.77,0,72000.0
2025-09-26,P024,8,6.87,1.13,1.13,0,72000.0
2025-09-27,P024,6,5.61,0.39,0.39,5,68400.0
2025-09-28,P024,6,5.38,0.62,0.62,20,57600.0
2025-09-29,P024,7,6.54,0.46,0.46,5,68400.0
2025-09-30,P024,7,6.46,0.54,0.54,20,57600.0
2025-10-01,P024,8,7.96,0.04,0.04,0,72000.0
2025-10-02,P024,8,7.78,0.22,0.22,5,68400.0
2025-10-03,P024,6,8.61,-2.61,2.61,0,72000.0
2025-10-04,P024,7,5.19,1.81,1.81,5,68400.0
2025-10-05,P024,5,5.8,-0.8,0.8,20,57600.0
2025-10-06,P024,8,7.8,0.2,0.2,0,72000.0
2025-10-07,P024,8,8.29,-0.29,0.29,0,72000.0
2025-10-08,P024,8,8.46,-0.46,0.46,0,72000.0
2025-10-09,P024,11,8.27,2.73,2.73,0,72000.0
2025-10-10,P024,10,8.19,1.81,1.81,5,68400.0
2025-10-11,P024,7,5.74,1.26,1.26,5,68400.0
2025-10-12,P024,7,5.55,1.45,1.45,15,61200.0
2025-10-13,P024,8,8.01,-0.01,0.01,0,72000.0
2025-10-14,P024,8,8.49,-0.49,0.49,0,72000.0
2025-10-15,P024,4,8.1,-4.1,4.1,15,61200.0
2025-10-16,P024,8,8.46,-0.46,0.46,0,72000.0
2025-10-17,P024,10,8.39,1.61,1.61,0,72000.0
2025-10-18,P024,6,6.34,-0.34,0.34,5,68400.0
2025-10-19,P024,8,6.41,1.59,1.59,5,68400.0
2025-10-20,P024,8,8.87,-0.87,0.87,5,68400.0
2025-10-21,P024,7,9.0,-2.0,2.0,10,64800.0
2025-10-22,P024,9,9.04,-0.04,0.04,5,68400.0
2025-10-23,P024,10,8.07,1.93,1.93,5,68400.0
2025-10-24,P024,8,8.44,-0.44,0.44,10,64800.0
2025-10-25,P024,8,6.69,1.31,1.31,5,68400.0
2025-10-26,P024,9,6.86,2.14,2.14,10,64800.0
2025-10-27,P024,9,8.96,0.04,0.04,0,72000.0
2025-10-28,P024,8,9.23,-1.23,1.23,0,72000.0
2025-10-29,P024,7,8.7,-1.7,1.7,0,72000.0
2025-10-30,P024,5,8.66,-3.66,3.66,0,72000.0
2025-10-31,P024,6,8.02,-2.02,2.02,20,57600.0
2025-11-01,P024,6,6.91,-0.91,0.91,0,72000.0
2025-11-02,P024,6,7.25,-1.25,1.25,5,68400.0
2025-11-03,P024,7,8.9,-1.9,1.9,10,64800.0
2025-11-04,P024,6,9.14,-3.14,3.14,5,68400.0
2025-11-05,P024,8,8.63,-0.63,0.63,5,68400.0
2025-11-06,P024,8,8.65,-0.65,0.65,10,64800.0
2025-11-07,P024,6,8.83,-2.83,2.83,5,68400.0
2025-11-08,P024,5,7.16,-2.16,2.16,5,68400.0
2025-11-09,P024,5,6.92,-1.92,1.92,15,61200.0
2025-11-10,P024,9,8.87,0.13,0.13,10,64800.0
2025-11-11,P024,8,8.64,-0.64,0.64,5,68400.0
2025-11-12,P024,7,8.96,-1.96,1.96,0,72000.0
2025-11-13,P024,11,9.1,1.9,1.9,15,61200.0
2025-11-14,P024,9,8.66,0.34,0.34,0,72000.0
2025-11-15,P024,7,6.72,0.28,0.28,0,72000.0
2025-11-16,P024,8,6.57,1.43,1.43,5,68400.0
2025-11-17,P024,8,8.86,-0.86,0.86,0,72000.0
2025-11-18,P024,9,8.94,0.06,0.06,0,72000.0
2025-11-19,P024,7,8.95,-1.95,1.95,15,61200.0
2025-11-20,P024,9,8.99,0.01,0.01,10,64800.0
2025-11-21,P024,10,8.96,1.04,1.04,10,64800.0
2025-11-22,P024,6,7.06,-1.06,1.06,10,64800.0
2025-11-23,P024,6,6.08,-0.08,0.08,20,57600.0
2025-11-24,P024,9,9.09,-0.09,0.09,15,61200.0
2025-11-25,P024,7,8.9,-1.9,1.9,5,68400.0
2025-11-26,P024,6,9.02,-3.02,3.02,0,72000.0
2025-11-27,P024,10,9.08,0.92,0.92,10,64800.0
2025-11-28,P024,7,8.34,-1.34,1.34,5,68400.0
2025-11-29,P024,3,6.55,-3.55,3.55,0,72000.0
2025-11-30,P024,6,6.62,-0.62,0.62,0,72000.0
2025-12-01,P024,10,9.19,0.81,0.81,5,68400.0
2025-12-02,P024,10,8.9,1.1,1.1,0,72000.0
2025-12-03,P024,10,9.0,1.0,1.0,10,64800.0
2025-12-04,P024,11,8.66,2.34,2.34,0,72000.0
2025-12-05,P024,10,8.85,1.15,1.15,10,64800.0
2025-12-06,P024,8,7.19,0.81,0.81,0,72000.0
2025-12-07,P024,7,7.91,-0.91,0.91,10,64800.0
2025-12-08,P024,7,8.57,-1.57,1.57,5,68400.0
2025-12-09,P024,8,9.02,-1.02,1.02,0,72000.0
2025-12-10,P024,6,9.28,-3.28,3.28,15,61200.0
2025-12-11,P024,10,8.76,1.24,1.24,5,68400.0
2025-12-12,P024,8,8.44,-0.44,0.44,15,61200.0
2025-12-13,P024,7,7.54,-0.54,0.54,5,68400.0
2025-12-14,P024,7,6.86,0.14,0.14,0,72000.0
2025-12-15,P024,10,8.82,1.18,1.18,20,57600.0
2025-12-16,P024,7,8.71,-1.71,1.71,0,72000.0
2025-12-17,P024,7,8.86,-1.86,1.86,5,68400.0
2025-12-18,P024,7,8.84,-1.84,1.84,0,72000.0
2025-12-19,P024,10,9.06,0.94,0.94,5,68400.0
2025-12-20,P024,8,6.96,1.04,1.04,10,64800.0
2025-12-21,P024,6,6.91,-0.91,0.91,0,72000.0
2025-12-22,P024,9,8.64,0.36,0.36,0,72000.0
2025-12-23,P024,9,8.33,0.67,0.67,0,72000.0
2025-12-24,P024,10,8.43,1.57,1.57,0,72000.0
2025-12-25,P024,7,8.49,-1.49,1.49,5,68400.0
2025-12-26,P024,9,8.24,0.76,0.76,5,68400.0
2025-12-27,P024,10,7.45,2.55,2.55,10,64800.0
2025-12-28,P024,6,6.78,-0.78,0.78,10,64800.0
2025-12-29,P024,8,8.96,-0.96,0.96,10,64800.0
2025-12-30,P024,8,8.67,-0.67,0.67,15,61200.0
2025-12-31,P024,8,8.72,-0.72,0.72,0,72000.0
2024-01-31,P025,18,16.69,1.31,1.31,0,26000.0
2024-02-01,P025,19,17.23,1.77,1.77,10,23400.0
2024-02-02,P025,14,15.77,-1.77,1.77,0,26000.0
2024-02-03,P025,15,13.52,1.48,1.48,0,26000.0
2024-02-04,P025,13,13.27,-0.27,0.27,15,22100.0
2024-02-05,P025,12,15.75,-3.75,3.75,10,23400.0
2024-02-06,P025,18,17.2,0.8,0.8,10,23400.0
2024-02-07,P025,13,15.71,-2.71,2.71,15,22100.0
2024-02-08,P025,22,18.13,3.87,3.87,10,23400.0
2024-02-09,P025,9,15.3,-6.3,6.3,20,20800.0
2024-02-10,P025,11,12.3,-1.3,1.3,20,20800.0
2024-02-11,P025,21,18.33,2.67,2.67,5,24700.0
2024-02-12,P025,17,16.79,0.21,0.21,10,23400.0
2024-02-13,P025,15,17.02,-2.02,2.02,10,23400.0
2024-02-14,P025,18,17.05,0.95,0.95,20,20800.0
2024-02-15,P025,15,16.57,-1.57,1.57,0,26000.0
2024-02-16,P025,20,18.25,1.75,1.75,5,24700.0
2024-02-17,P025,14,13.51,0.49,0.49,20,20800.0
2024-02-18,P025,12,13.33,-1.33,1.33,0,26000.0
2024-02-19,P025,20,17.19,2.81,2.81,0,26000.0
2024-02-20,P025,18,17.2,0.8,0.8,10,23400.0
2024-02-21,P025,13,16.38,-3.38,3.38,5,24700.0
2024-02-22,P025,21,17.89,3.11,3.11,10,23400.0
2024-02-23,P025,15,16.27,-1.27,1.27,15,22100.0
2024-02-24,P025,14,14.12,-0.12,0.12,20,20800.0
2024-02-25,P025,13,13.5,-0.5,0.5,10,23400.0
2024-02-26,P025,16,17.13,-1.13,1.13,0,26000.0
2024-02-27,P025,13,16.43,-3.43,3.43,15,22100.0
2024-02-28,P025,15,16.04,-1.04,1.04,0,26000.0
2024-02-29,P025,26,19.38,6.62,6.62,0,26000.0
2024-03-01,P025,15,16.27,-1.27,1.27,0,26000.0
2024-03-02,P025,13,13.08,-0.08,0.08,0,26000.0
2024-03-03,P025,16,14.14,1.86,1.86,0,26000.0
2024-03-04,P025,18,17.33,0.67,0.67,0,26000.0
2024-03-05,P025,23,18.27,4.73,4.73,5,24700.0
2024-03-06,P025,10,14.77,-4.77,4.77,0,26000.0
2024-03-07,P025,15,16.72,-1.72,1.72,0,26000.0
2024-03-08,P025,23,17.69,5.31,5.31,0,26000.0
2024-03-09,P025,12,13.78,-1.78,1.78,5,24700.0
2024-03-10,P025,14,13.9,0.1,0.1,0,26000.0
2024-03-11,P025,17,17.08,-0.08,0.08,0,26000.0
2024-03-12,P025,17,16.95,0.05,0.05,10,23400.0
2024-03-13,P025,16,16.49,-0.49,0.49,5,24700.0
2024-03-14,P025,13,16.36,-3.36,3.36,5,24700.0
2024-03-15,P025,14,17.19,-3.19,3.19,15,22100.0
2024-03-16,P025,16,13.42,2.58,2.58,0,26000.0
2024-03-17,P025,9,11.94,-2.94,2.94,5,24700.0
2024-03-18,P025,12,16.46,-4.46,4.46,5,24700.0
2024-03-19,P025,20,18.14,1.86,1.86,20,20800.0
2024-03-20,P025,18,17.14,0.86,0.86,10,23400.0
2024-03-21,P025,12,16.23,-4.23,4.23,5,24700.0
2024-03-22,P025,16,16.45,-0.45,0.45,5,24700.0
2024-03-23,P025,13,13.05,-0.05,0.05,0,26000.0
2024-03-24,P025,19,14.79,4.21,4.21,0,26000.0
2024-03-25,P025,14,15.71,-1.71,1.71,5,24700.0
