date,product_id,region,units_sold,original_price,discount_percent,selling_price
2025-08-08,P035,East,6,46000,5,43700.0
2025-08-09,P035,Central,7,46000,20,36800.0
2025-08-10,P035,East,4,46000,10,41400.0
2025-08-11,P035,Central,9,46000,10,41400.0
2025-08-12,P035,South,10,46000,10,41400.0
2025-08-13,P035,East,4,46000,5,43700.0
2025-08-14,P035,North,8,46000,5,43700.0
2025-08-15,P035,Central,5,46000,0,46000.0
2025-08-16,P035,West,6,46000,10,41400.0
2025-08-17,P035,North,6,46000,5,43700.0
2025-08-18,P035,East,8,46000,20,36800.0
2025-08-19,P035,North,7,46000,10,41400.0
2025-08-20,P035,East,7,46000,0,46000.0
2025-08-21,P035,West,4,46000,0,46000.0
2025-08-22,P035,North,7,46000,0,46000.0
2025-08-23,P035,Central,6,46000,5,43700.0
2025-08-24,P035,North,8,46000,5,43700.0
2025-08-25,P035,South,8,46000,0,46000.0
2025-08-26,P035,West,5,46000,5,43700.0
2025-08-27,P035,West,5,46000,5,43700.0
2025-08-28,P035,North,9,46000,5,43700.0
2025-08-29,P035,Central,5,46000,10,41400.0
2025-08-30,P035,West,3,46000,0,46000.0
2025-08-31,P035,West,2,46000,10,41400.0
2025-09-01,P035,North,8,46000,0,46000.0
2025-09-02,P035,North,8,46000,5,43700.0
2025-09-03,P035,East,4,46000,5,43700.0
2025-09-04,P035,South,7,46000,10,41400.0
2025-09-05,P035,Central,8,46000,5,43700.0
2025-09-06,P035,Central,7,46000,0,46000.0
2025-09-07,P035,Central,6,46000,0,46000.0
2025-09-08,P035,North,7,46000,0,46000.0
2025-09-09,P035,South,7,46000,5,43700.0
2025-09-10,P035,East,5,46000,5,43700.0
2025-09-11,P035,Central,9,46000,5,43700.0
2025-09-12,P035,West,8,46000,15,39100.0
2025-09-13,P035,North,4,46000,20,36800.0
2025-09-14,P035,East,4,46000,0,46000.0
2025-09-15,P035,North,7,46000,10,41400.0
2025-09-16,P035,Central,7,46000,5,43700.0
2025-09-17,P035,East,5,46000,0,46000.0
2025-09-18,P035,Central,7,46000,10,41400.0
2025-09-19,P035,North,6,46000,0,46000.0
2025-09-20,P035,North,6,46000,10,41400.0
2025-09-21,P035,South,6,46000,20,36800.0
2025-09-22,P035,East,6,46000,15,39100.0
2025-09-23,P035,South,5,46000,0,46000.0
2025-09-24,P035,South,8,46000,5,43700.0
2025-09-25,P035,West,7,46000,5,43700.0
2025-09-26,P035,West,9,46000,10,41400.0
2025-09-27,P035,North,7,46000,10,41400.0
2025-09-28,P035,South,6,46000,5,43700.0
2025-09-29,P035,West,6,46000,0,46000.0
2025-09-30,P035,North,6,46000,20,36800.0
2025-10-01,P035,East,11,46000,5,43700.0
2025-10-02,P035,West,8,46000,0,46000.0
2025-10-03,P035,North,12,46000,15,39100.0
2025-10-04,P035,East,9,46000,20,36800.0
2025-10-05,P035,South,6,46000,5,43700.0
2025-10-06,P035,South,9,46000,0,46000.0
2025-10-07,P035,North,8,46000,5,43700.0
2025-10-08,P035,Central,10,46000,10,41400.0
2025-10-09,P035,Central,7,46000,0,46000.0
2025-10-10,P035,Central,11,46000,0,46000.0
2025-10-11,P035,Central,8,46000,0,46000.0
2025-10-12,P035,Central,6,46000,5,43700.0
2025-10-13,P035,South,8,46000,10,41400.0
2025-10-14,P035,North,8,46000,0,46000.0
2025-10-15,P035,East,8,46000,5,43700.0
2025-10-16,P035,East,9,46000,5,43700.0
2025-10-17,P035,South,10,46000,20,36800.0
2025-10-18,P035,East,7,46000,10,41400.0
2025-10-19,P035,North,9,46000,10,41400.0
2025-10-20,P035,West,8,46000,10,41400.0
2025-10-21,P035,East,11,46000,0,46000.0
2025-10-22,P035,East,13,46000,10,41400.0
2025-10-23,P035,North,7,46000,5,43700.0
2025-10-24,P035,North,9,46000,20,36800.0
2025-10-25,P035,South,5,46000,5,43700.0
2025-10-26,P035,West,6,46000,5,43700.0
2025-10-27,P035,Central,9,46000,5,43700.0
2025-10-28,P035,East,9,46000,5,43700.0
2025-10-29,P035,West,10,46000,20,36800.0
2025-10-30,P035,Central,10,46000,5,43700.0
2025-10-31,P035,Central,8,46000,5,43700.0
2025-11-01,P035,West,6,46000,0,46000.0
2025-11-02,P035,East,8,46000,0,46000.0
2025-11-03,P035,North,9,46000,10,41400.0
2025-11-04,P035,North,13,46000,0,46000.0
2025-11-05,P035,North,7,46000,0,46000.0
2025-11-06,P035,West,6,46000,15,39100.0
2025-11-07,P035,South,7,46000,15,39100.0
2025-11-08,P035,South,10,46000,0,46000.0
2025-11-09,P035,North,7,46000,10,41400.0
2025-11-10,P035,Central,6,46000,0,46000.0
2025-11-11,P035,South,6,46000,0,46000.0
2025-11-12,P035,East,7,46000,0,46000.0
2025-11-13,P035,South,11,46000,5,43700.0
2025-11-14,P035,East,10,46000,10,41400.0
2025-11-15,P035,West,6,46000,0,46000.0
2025-11-16,P035,South,8,46000,0,46000.0
2025-11-17,P035,South,12,46000,10,41400.0
2025-11-18,P035,West,10,46000,15,39100.0
2025-11-19,P035,West,11,46000,0,46000.0
2025-11-20,P035,East,11,46000,5,43700.0
2025-11-21,P035,Central,11,46000,5,43700.0
2025-11-22,P035,North,6,46000,20,36800.0
2025-11-23,P035,North,6,46000,0,46000.0
2025-11-24,P035,South,9,46000,10,41400.0
2025-11-25,P035,North,7,46000,5,43700.0
2025-11-26,P035,East,11,46000,0,46000.0
2025-11-27,P035,Central,11,46000,5,43700.0
2025-11-28,P035,Central,8,46000,10,41400.0
2025-11-29,P035,South,6,46000,0,46000.0
2025-11-30,P035,West,8,46000,20,36800.0
2025-12-01,P035,South,12,46000,0,46000.0
2025-12-02,P035,South,11,46000,0,46000.0
2025-12-03,P035,Central,8,46000,15,39100.0
2025-12-04,P035,South,10,46000,0,46000.0
2025-12-05,P035,North,8,46000,10,41400.0
2025-12-06,P035,Central,8,46000,10,41400.0
2025-12-07,P035,South,4,46000,0,46000.0
2025-12-08,P035,East,8,46000,5,43700.0
2025-12-09,P035,Central,8,46000,0,46000.0
2025-12-10,P035,Central,12,46000,0,46000.0
2025-12-11,P035,North,7,46000,10,41400.0
2025-12-12,P035,Central,8,46000,0,46000.0
2025-12-13,P035,West,9,46000,20,36800.0
2025-12-14,P035,North,7,46000,0,46000.0
2025-12-15,P035,North,4,46000,0,46000.0
2025-12-16,P035,North,9,46000,0,46000.0
2025-12-17,P035,North,7,46000,10,41400.0
2025-12-18,P035,South,7,46000,5,43700.0
2025-12-19,P035,South,8,46000,5,43700.0
2025-12-20,P035,Central,9,46000,0,46000.0
2025-12-21,P035,Central,5,46000,0,46000.0
2025-12-22,P035,Central,11,46000,5,43700.0
2025-12-23,P035,West,7,46000,5,43700.0
2025-12-24,P035,Central,11,46000,15,39100.0
2025-12-25,P035,Central,11,46000,10,41400.0
2025-12-26,P035,East,9,46000,5,43700.0
2025-12-27,P035,South,7,46000,0,46000.0
2025-12-28,P035,Central,6,46000,20,36800.0
2025-12-29,P035,East,8,46000,0,46000.0
2025-12-30,P035,West,10,46000,0,46000.0
2025-12-31,P035,West,9,46000,20,36800.0
2024-01-01,P009,East,14,65000,10,58500.0
2024-01-02,P009,Central,16,65000,10,58500.0
2024-01-03,P009,East,13,65000,5,61750.0
2024-01-04,P009,Central,15,65000,0,65000.0
2024-01-05,P009,South,16,65000,10,58500.0
2024-01-06,P009,Central,6,65000,0,65000.0
2024-01-07,P009,Central,13,65000,0,65000.0
2024-01-08,P009,North,14,65000,5,61750.0
2024-01-09,P009,South,20,65000,20,52000.0
2024-01-10,P009,South,17,65000,10,58500.0
2024-01-11,P009,North,10,65000,0,65000.0
2024-01-12,P009,North,16,65000,20,52000.0
2024-01-13,P009,Central,10,65000,15,55250.0
2024-01-14,P009,North,11,65000,10,58500.0
2024-01-15,P009,East,14,65000,0,65000.0
2024-01-16,P009,West,15,65000,10,58500.0
2024-01-17,P009,East,14,65000,10,58500.0
2024-01-18,P009,South,16,65000,15,55250.0
2024-01-19,P009,Central,14,65000,0,65000.0
2024-01-20,P009,Central,13,65000,20,52000.0
2024-01-21,P009,North,10,65000,10,58500.0
2024-01-22,P009,East,15,65000,5,61750.0
2024-01-23,P009,East,16,65000,15,55250.0
2024-01-24,P009,North,13,65000,20,52000.0
2024-01-25,P009,North,16,65000,5,61750.0
2024-01-26,P009,North,17,65000,10,58500.0
2024-01-27,P009,Central,8,65000,0,65000.0
2024-01-28,P009,West,10,65000,0,65000.0
2024-01-29,P009,South,14,65000,0,65000.0
2024-01-30,P009,North,16,65000,10,58500.0
2024-01-31,P009,West,18,65000,15,55250.0
2024-02-01,P009,North,15,65000,15,55250.0
2024-02-02,P009,Central,14,65000,10,58500.0
2024-02-03,P009,West,8,65000,15,55250.0
2024-02-04,P009,East,13,65000,0,65000.0
2024-02-05,P009,East,16,65000,15,55250.0
2024-02-06,P009,Central,15,65000,15,55250.0
2024-02-07,P009,Central,11,65000,10,58500.0
2024-02-08,P009,North,12,65000,5,61750.0
2024-02-09,P009,North,14,65000,0,65000.0
2024-02-10,P009,South,11,65000,0,65000.0
2024-02-11,P009,East,10,65000,5,61750.0
2024-02-12,P009,South,16,65000,5,61750.0
2024-02-13,P009,South,11,65000,10,58500.0
2024-02-14,P009,East,13,65000,5,61750.0
2024-02-15,P009,West,18,65000,15,55250.0
2024-02-16,P009,East,14,65000,0,65000.0
2024-02-17,P009,South,14,65000,10,58500.0
2024-02-18,P009,North,10,65000,10,58500.0
2024-02-19,P009,North,12,65000,10,58500.0
2024-02-20,P009,North,13,65000,15,55250.0
2024-02-21,P009,Central,9,65000,5,61750.0
2024-02-22,P009,Central,14,65000,0,65000.0
2024-02-23,P009,South,18,65000,20,52000.0
2024-02-24,P009,North,10,65000,5,61750.0
2024-02-25,P009,East,12,65000,0,65000.0
2024-02-26,P009,East,7,65000,0,65000.0
2024-02-27,P009,West,18,65000,5,61750.0
2024-02-28,P009,West,14,65000,0,65000.0
2024-02-29,P009,East,12,65000,15,55250.0
2024-03-01,P009,East,15,65000,10,58500.0
2024-03-02,P009,South,15,65000,5,61750.0
2024-03-03,P009,South,8,65000,0,65000.0
2024-03-04,P009,Central,14,65000,5,61750.0
2024-03-05,P009,North,16,65000,15,55250.0
2024-03-06,P009,South,11,65000,0,65000.0
2024-03-07,P009,Central,10,65000,15,55250.0
2024-03-08,P009,East,11,65000,5,61750.0
2024-03-09,P009,Central,12,65000,20,52000.0
2024-03-10,P009,South,11,65000,0,65000.0
2024-03-11,P009,South,14,65000,5,61750.0
2024-03-12,P009,South,14,65000,5,61750.0
2024-03-13,P009,East,10,65000,5,61750.0
2024-03-14,P009,North,16,65000,0,65000.0
2024-03-15,P009,West,18,65000,5,61750.0
2024-03-16,P009,West,13,65000,10,58500.0
2024-03-17,P009,North,8,65000,20,52000.0
2024-03-18,P009,East,13,65000,5,61750.0
2024-03-19,P009,East,14,65000,10,58500.0
2024-03-20,P009,East,13,65000,5,61750.0
2024-03-21,P009,South,9,65000,20,52000.0
2024-03-22,P009,North,16,65000,15,55250.0
2024-03-23,P009,Central,10,65000,0,65000.0
2024-03-24,P009,Central,11,65000,10,58500.0
2024-03-25,P009,East,17,65000,15,55250.0
2024-03-26,P009,East,12,65000,0,65000.0
2024-03-27,P009,East,14,65000,0,65000.0
2024-03-28,P009,West,19,65000,10,58500.0
2024-03-29,P009,South,15,65000,10,58500.0
2024-03-30,P009,West,9,65000,0,65000.0
2024-03-31,P009,North,11,65000,10,58500.0
2024-04-01,P009,North,13,65000,20,52000.0
2024-04-02,P009,Central,10,65000,0,65000.0
2024-04-03,P009,East,8,65000,20,52000.0
2024-04-04,P009,North,16,65000,5,61750.0
2024-04-05,P009,South,14,65000,20,52000.0
2024-04-06,P009,West,14,65000,0,65000.0
2024-04-07,P009,South,10,65000,20,52000.0
2024-04-08,P009,North,11,65000,5,61750.0
2024-04-09,P009,East,12,65000,15,55250.0
2024-04-10,P009,East,12,65000,0,65000.0
2024-04-11,P009,South,10,65000,0,65000.0
2024-04-12,P009,North,11,65000,10,58500.0
2024-04-13,P009,North,11,65000,0,65000.0
2024-04-14,P009,East,10,65000,0,65000.0
2024-04-15,P009,Central,9,65000,5,61750.0
2024-04-16,P009,Central,10,65000,10,58500.0
2024-04-17,P009,East,12,65000,0,65000.0
2024-04-18,P009,North,14,65000,0,65000.0
2024-04-19,P009,South,9,65000,10,58500.0
2024-04-20,P009,Central,8,65000,10,58500.0
2024-04-21,P009,East,4,65000,0,65000.0
2024-04-22,P009,North,10,65000,0,65000.0
2024-04-23,P009,Central,11,65000,5,61750.0
2024-04-24,P009,North,10,65000,0,65000.0
2024-04-25,P009,East,11,65000,0,65000.0
2024-04-26,P009,South,10,65000,0,65000.0
2024-04-27,P009,North,12,65000,5,61750.0
2024-04-28,P009,West,10,65000,5,61750.0
2024-04-29,P009,South,15,65000,20,52000.0
2024-04-30,P009,Central,11,65000,10,58500.0
2024-05-01,P009,West,16,65000,0,65000.0
2024-05-02,P009,East,13,65000,10,58500.0
2024-05-03,P009,East,13,65000,5,61750.0
2024-05-04,P009,East,10,65000,0,65000.0
2024-05-05,P009,Central,8,65000,5,61750.0
2024-05-06,P009,East,15,65000,10,58500.0
2024-05-07,P009,West,11,65000,5,61750.0
2024-05-08,P009,South,13,65000,10,58500.0
2024-05-09,P009,West,7,65000,5,61750.0
2024-05-10,P009,West,14,65000,0,65000.0
2024-05-11,P009,West,10,65000,0,65000.0
2024-05-12,P009,East,9,65000,5,61750.0
2024-05-13,P009,West,9,65000,0,65000.0
2024-05-14,P009,South,8,65000,0,65000.0
2024-05-15,P009,North,13,65000,10,58500.0
2024-05-16,P009,South,9,65000,5,61750.0
2024-05-17,P009,South,17,65000,0,65000.0
2024-05-18,P009,East,5,65000,10,58500.0
2024-05-19,P009,South,8,65000,10,58500.0
2024-05-20,P009,West,10,65000,0,65000.0
2024-05-21,P009,East,12,65000,5,61750.0
2024-05-22,P009,North,11,65000,5,61750.0
2024-05-23,P009,West,10,65000,10,58500.0
2024-05-24,P009,Central,14,65000,0,65000.0
2024-05-25,P009,North,7,65000,5,61750.0
2024-05-26,P009,West,8,65000,0,65000.0
2024-05-27,P009,South,15,65000,10,58500.0
2024-05-28,P009,Central,11,65000,15,55250.0
2024-05-29,P009,West,13,65000,0,65000.0
2024-05-30,P009,Central,14,65000,10,58500.0
2024-05-31,P009,East,14,65000,0,65000.0
2024-06-01,P009,West,9,65000,0,65000.0
2024-06-02,P009,West,11,65000,10,58500.0
2024-06-03,P009,North,15,65000,0,65000.0
2024-06-04,P009,East,9,65000,0,65000.0
2024-06-05,P009,Central,17,65000,20,52000.0
2024-06-06,P009,West,12,65000,0,65000.0
2024-06-07,P009,South,8,65000,5,61750.0
2024-06-08,P009,West,8,65000,10,58500.0
2024-06-09,P009,West,10,65000,0,65000.0
2024-06-10,P009,North,9,65000,0,65000.0
2024-06-11,P009,East,11,65000,0,65000.0
2024-06-12,P009,West,12,65000,5,61750.0
2024-06-13,P009,East,12,65000,5,61750.0
2024-06-14,P009,North,10,65000,0,65000.0
2024-06-15,P009,Central,11,65000,10,58500.0
2024-06-16,P009,South,7,65000,0,65000.0
2024-06-17,P009,North,14,65000,0,65000.0
2024-06-18,P009,South,11,65000,10,58500.0
2024-06-19,P009,East,14,65000,0,65000.0
2024-06-20,P009,West,13,65000,15,55250.0
2024-06-21,P009,East,16,65000,15,55250.0
2024-06-22,P009,East,9,65000,10,58500.0
2024-06-23,P009,East,13,65000,10,58500.0
2024-06-24,P009,East,8,65000,20,52000.0
2024-06-25,P009,North,10,65000,10,58500.0
2024-06-26,P009,North,11,65000,0,65000.0
2024-06-27,P009,North,11,65000,15,55250.0
2024-06-28,P009,East,11,65000,10,58500.0
2024-06-29,P009,Central,11,65000,0,65000.0
2024-06-30,P009,East,11,65000,5,61750.0
2024-07-01,P009,West,14,65000,10,58500.0
2024-07-02,P009,South,13,65000,10,58500.0
2024-07-03,P009,Central,10,65000,5,61750.0
2024-07-04,P009,West,13,65000,10,58500.0
2024-07-05,P009,South,11,65000,0,65000.0
2024-07-06,P009,North,9,65000,0,65000.0
2024-07-07,P009,West,11,65000,0,65000.0
2024-07-08,P009,Central,11,65000,5,61750.0
2024-07-09,P009,East,16,65000,0,65000.0
2024-07-10,P009,West,10,65000,5,61750.0
2024-07-11,P009,West,17,65000,15,55250.0
2024-07-12,P009,South,11,65000,15,55250.0
2024-07-13,P009,North,12,65000,5,61750.0
2024-07-14,P009,North,11,65000,0,65000.0
2024-07-15,P009,North,13,65000,0,65000.0
2024-07-16,P009,South,14,65000,15,55250.0
2024-07-17,P009,North,9,65000,20,52000.0
2024-07-18,P009,North,12,65000,15,55250.0
2024-07-19,P009,Central,11,65000,0,65000.0
2024-07-20,P009,North,10,65000,20,52000.0
2024-07-21,P009,West,11,65000,0,65000.0
2024-07-22,P009,Central,10,65000,0,65000.0
2024-07-23,P009,West,12,65000,5,61750.0
2024-07-24,P009,West,15,65000,15,55250.0
2024-07-25,P009,Central,7,65000,5,61750.0
2024-07-26,P009,West,9,65000,10,58500.0
2024-07-27,P009,East,8,65000,0,65000.0
2024-07-28,P009,North,10,65000,0,65000.0
2024-07-29,P009,South,15,65000,5,61750.0
2024-07-30,P009,South,13,65000,5,61750.0
2024-07-31,P009,East,14,65000,0,65000.0
2024-08-01,P009,South,9,65000,15,55250.0
2024-08-02,P009,East,13,65000,0,65000.0
2024-08-03,P009,Central,6,65000,0,65000.0
2024-08-04,P009,East,11,65000,10,58500.0
2024-08-05,P009,Central,13,65000,5,61750.0
2024-08-06,P009,Central,8,65000,0,65000.0
2024-08-07,P009,West,8,65000,20,52000.0
2024-08-08,P009,North,9,65000,0,65000.0
2024-08-09,P009,West,10,65000,5,61750.0
2024-08-10,P009,West,9,65000,0,65000.0
2024-08-11,P009,North,8,65000,0,65000.0
2024-08-12,P009,West,10,65000,15,55250.0
2024-08-13,P009,West,11,65000,10,58500.0
2024-08-14,P009,West,14,65000,0,65000.0
2024-08-15,P009,North,16,65000,5,61750.0
2024-08-16,P009,Central,12,65000,5,61750.0
2024-08-17,P009,West,13,65000,5,61750.0
2024-08-18,P009,South,13,65000,5,61750.0
2024-08-19,P009,Central,11,65000,0,65000.0
2024-08-20,P009,West,11,65000,5,61750.0
2024-08-21,P009,North,11,65000,0,65000.0
2024-08-22,P009,West,10,65000,5,61750.0
2024-08-23,P009,West,13,65000,0,65000.0
2024-08-24,P009,South,6,65000,5,61750.0
2024-08-25,P009,North,11,65000,20,52000.0
2024-08-26,P009,West,12,65000,0,65000.0
2024-08-27,P009,Central,12,65000,5,61750.0
2024-08-28,P009,West,10,65000,0,65000.0
2024-08-29,P009,Central,11,65000,5,61750.0
2024-08-30,P009,West,14,65000,0,65000.0
2024-08-31,P009,Central,9,65000,5,61750.0
2024-09-01,P009,North,9,65000,0,65000.0
2024-09-02,P009,North,14,65000,15,55250.0
2024-09-03,P009,South,14,65000,0,65000.0
2024-09-04,P009,North,15,65000,0,65000.0
2024-09-05,P009,South,13,65000,5,61750.0
2024-09-06,P009,North,12,65000,10,58500.0
2024-09-07,P009,Central,6,65000,15,55250.0
2024-09-08,P009,South,9,65000,20,52000.0
2024-09-09,P009,Central,9,65000,5,61750.0
2024-09-10,P009,Central,13,65000,5,61750.0
2024-09-11,P009,South,14,65000,0,65000.0
2024-09-12,P009,Central,11,65000,15,55250.0
2024-09-13,P009,South,9,65000,5,61750.0
2024-09-14,P009,North,11,65000,10,58500.0
2024-09-15,P009,East,11,65000,5,61750.0
2024-09-16,P009,East,13,65000,15,55250.0
2024-09-17,P009,Central,18,65000,10,58500.0
2024-09-18,P009,West,13,65000,15,55250.0
2024-09-19,P009,Central,13,65000,5,61750.0
2024-09-20,P009,West,13,65000,20,52000.0
2024-09-21,P009,Central,13,65000,10,58500.0
2024-09-22,P009,North,10,65000,0,65000.0
2024-09-23,P009,North,12,65000,10,58500.0
2024-09-24,P009,South,17,65000,0,65000.0
2024-09-25,P009,North,13,65000,10,58500.0
2024-09-26,P009,South,11,65000,10,58500.0
2024-09-27,P009,East,13,65000,15,55250.0
2024-09-28,P009,Central,9,65000,15,55250.0
2024-09-29,P009,North,13,65000,0,65000.0
2024-09-30,P009,Central,18,65000,15,55250.0
2024-10-01,P009,North,22,65000,0,65000.0
2024-10-02,P009,West,9,65000,0,65000.0
2024-10-03,P009,North,18,65000,5,61750.0
2024-10-04,P009,West,19,65000,10,58500.0
2024-10-05,P009,South,16,65000,10,58500.0
2024-10-06,P009,West,12,65000,0,65000.0
2024-10-07,P009,West,13,65000,10,58500.0
2024-10-08,P009,North,23,65000,20,52000.0
2024-10-09,P009,South,13,65000,0,65000.0
2024-10-10,P009,South,22,65000,15,55250.0
2024-10-11,P009,North,17,65000,0,65000.0
2024-10-12,P009,North,10,65000,5,61750.0
2024-10-13,P009,East,14,65000,0,65000.0
2024-10-14,P009,South,23,65000,10,58500.0
2024-10-15,P009,North,22,65000,0,65000.0
2024-10-16,P009,East,12,65000,5,61750.0
2024-10-17,P009,East,17,65000,10,58500.0
2024-10-18,P009,East,16,65000,20,52000.0
2024-10-19,P009,South,15,65000,5,61750.0
2024-10-20,P009,South,16,65000,0,65000.0
2024-10-21,P009,Central,23,65000,0,65000.0
2024-10-22,P009,South,16,65000,10,58500.0
2024-10-23,P009,West,15,65000,20,52000.0
2024-10-24,P009,North,15,65000,5,61750.0
2024-10-25,P009,North,19,65000,5,61750.0
2024-10-26,P009,Central,13,65000,0,65000.0
2024-10-27,P009,North,14,65000,15,55250.0
2024-10-28,P009,East,19,65000,15,55250.0
2024-10-29,P009,East,15,65000,0,65000.0
2024-10-30,P009,South,16,65000,0,65000.0
2024-10-31,P009,West,12,65000,10,58500.0
2024-11-01,P009,Central,19,65000,0,65000.0
2024-11-02,P009,South,13,65000,5,61750.0
2024-11-03,P009,West,13,65000,0,65000.0
2024-11-04,P009,West,17,65000,10,58500.0
2024-11-05,P009,East,17,65000,0,65000.0
2024-11-06,P009,East,16,65000,15,55250.0
2024-11-07,P009,East,21,65000,5,61750.0
2024-11-08,P009,East,24,65000,5,61750.0
2024-11-09,P009,North,10,65000,5,61750.0
2024-11-10,P009,Central,15,65000,0,65000.0
2024-11-11,P009,North,15,65000,20,52000.0
2024-11-12,P009,East,16,65000,10,58500.0
2024-11-13,P009,East,18,65000,5,61750.0
2024-11-14,P009,Central,17,65000,5,61750.0
2024-11-15,P009,West,19,65000,10,58500.0
2024-11-16,P009,Central,17,65000,15,55250.0
2024-11-17,P009,Central,10,65000,0,65000.0
2024-11-18,P009,West,16,65000,0,65000.0
2024-11-19,P009,West,17,65000,0,65000.0
2024-11-20,P009,South,23,65000,20,52000.0
2024-11-21,P009,Central,14,65000,0,65000.0
2024-11-22,P009,Central,17,65000,10,58500.0
2024-11-23,P009,South,14,65000,10,58500.0
2024-11-24,P009,South,14,65000,5,61750.0
2024-11-25,P009,West,7,65000,5,61750.0
2024-11-26,P009,West,18,65000,10,58500.0
2024-11-27,P009,West,16,65000,0,65000.0
2024-11-28,P009,Central,18,65000,10,58500.0
2024-11-29,P009,East,13,65000,0,65000.0
2024-11-30,P009,North,9,65000,5,61750.0
2024-12-01,P009,East,16,65000,20,52000.0
2024-12-02,P009,East,15,65000,0,65000.0
2024-12-03,P009,Central,15,65000,10,58500.0
2024-12-04,P009,West,22,65000,15,55250.0
2024-12-05,P009,East,17,65000,5,61750.0
2024-12-06,P009,Central,21,65000,5,61750.0
2024-12-07,P009,North,11,65000,5,61750.0
2024-12-08,P009,Central,14,65000,0,65000.0
2024-12-09,P009,South,19,65000,5,61750.0
2024-12-10,P009,East,14,65000,15,55250.0
2024-12-11,P009,West,18,65000,0,65000.0
2024-12-12,P009,North,19,65000,0,65000.0
2024-12-13,P009,South,17,65000,0,65000.0
2024-12-14,P009,East,10,65000,5,61750.0
2024-12-15,P009,North,13,65000,0,65000.0
2024-12-16,P009,North,13,65000,10,58500.0
2024-12-17,P009,South,17,65000,0,65000.0
2024-12-18,P009,South,18,65000,0,65000.0
2024-12-19,P009,South,12,65000,15,55250.0
2024-12-20,P009,West,20,65000,15,55250.0
2024-12-21,P009,East,13,65000,5,61750.0
2024-12-22,P009,West,14,65000,0,65000.0
2024-12-23,P009,Central,23,65000,0,65000.0
2024-12-24,P009,Central,16,65000,0,65000.0
2024-12-25,P009,East,11,65000,5,61750.0
2024-12-26,P009,South,18,65000,5,61750.0
2024-12-27,P009,North,22,65000,5,61750.0
2024-12-28,P009,South,12,65000,0,65000.0
2024-12-29,P009,West,13,65000,15,55250.0
2024-12-30,P009,North,14,65000,5,61750.0
2024-12-31,P009,North,24,65000,5,61750.0
2025-01-01,P009,South,13,65000,10,58500.0
2025-01-02,P009,West,12,65000,0,65000.0
2025-01-03,P009,North,21,65000,0,65000.0
2025-01-04,P009,East,14,65000,15,55250.0
2025-01-05,P009,West,14,65000,10,58500.0
2025-01-06,P009,East,15,65000,15,55250.0
2025-01-07,P009,Central,17,65000,0,65000.0
2025-01-08,P009,North,15,65000,0,65000.0
2025-01-09,P009,West,9,65000,15,55250.0
2025-01-10,P009,South,17,65000,20,52000.0
2025-01-11,P009,South,9,65000,0,65000.0
2025-01-12,P009,Central,11,65000,5,61750.0
2025-01-13,P009,West,15,65000,0,65000.0
2025-01-14,P009,East,13,65000,0,65000.0
2025-01-15,P009,West,14,65000,0,65000.0
2025-01-16,P009,South,15,65000,5,61750.0
2025-01-17,P009,South,16,65000,0,65000.0
